key_id,court,first_name,last_name,last_name_latin,member_state,item_text,type_education,type_job,type_other,job_lawyer,job_academic,job_politician,job_judge,job_civil_servant,job_other,court_lower,court_high,court_cjeu,court_international,common_law_university
2152,General Court,Gerhard,Hesse,Hesse,Austria,Doctor of Laws of the University of Vienna (2002),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,General Court,Gerhard,Hesse,Hesse,Austria,member of the Federal Chancellery’s Department of European Affairs (1994-1995),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2154,General Court,Gerhard,Hesse,Hesse,Austria,"member, then head of department, in the Federal Chancellery’s Legal Service (1995-2000)",0,1,0,1,0,0,0,1,0,0,0,0,0,0
2155,General Court,Gerhard,Hesse,Hesse,Austria,legal adviser in the Chamber of Labour (2000-2002),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2156,General Court,Gerhard,Hesse,Hesse,Austria,"member, then head of department, in the Federal Chancellery’s Legal Service (2002-2007)",0,1,0,1,0,0,0,1,0,0,0,0,0,0
2157,General Court,Gerhard,Hesse,Hesse,Austria,legal adviser in the Cabinet of the Federal Chancellery (2007-2010),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2158,General Court,Gerhard,Hesse,Hesse,Austria,Director-General of the Federal Chancellery’s Legal Service (2010-2017),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2159,General Court,Gerhard,Hesse,Hesse,Austria,"Director-General of the Legal Service of the Federal Ministry of Constitutional Affairs, Reforms, Deregulation and Justice (2017-2019)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
2160,General Court,Gerhard,Hesse,Hesse,Austria,member of the government’s Data Protection Council (2010-2019),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2161,General Court,Gerhard,Hesse,Hesse,Austria,Chairman of the board of trustees of the Austrian National Library (2017-2019),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2162,General Court,Gerhard,Hesse,Hesse,Austria,author of numerous publications,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2163,General Court,Gerhard,Hesse,Hesse,Austria,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2164,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,degree in law and business administration from the Comillas Pontifical University — ICADE (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,Abogado del Estado responsible for representing the State before national courts (2002-2005),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2166,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,Abogado del Estado in the Legal Service of the Ministry of Culture (2005-2006),0,1,0,1,0,0,0,1,0,0,0,0,0,0
2167,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,member of the Legal Service of the Ministry of Foreign Affairs with regard to the Court of Justice of the European Union (2006-2007),0,1,0,1,0,0,0,1,0,0,0,0,0,0
2168,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,Abogado del Estado/Legal Adviser to the Spanish Permanent Representation to the European Union (2007-2014),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2169,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,Head Abogado del Estado of the State Legal Service responsible for cases before the Court of Justice of the European Union and Deputy Director-General of EU and International Affairs at the Abogacía General del Estado (Ministry of Justice) (2014-2019),0,1,0,1,0,0,0,1,0,0,0,0,0,0
2170,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,member of the board of directors of a number of state-owned undertakings (2014-2019),0,1,0,0,0,0,0,0,1,0,0,0,0,0
2171,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,author of numerous publications,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2172,General Court,Miguel,Sampol Pucurull,Sampol Pucurull,Spain,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2173,General Court,Mirela,Stancu,Stancu,Romania,graduated in law from the University of Bucharest (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,General Court,Mirela,Stancu,Stancu,Romania,Doctor of Laws of the University of Bucharest (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,General Court,Mirela,Stancu,Stancu,Romania,lawyer at the Bucharest Bar (1999-2002),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2176,General Court,Mirela,Stancu,Stancu,Romania,"lecturer (2002-2018), then, from 2018, senior lecturer in procedural law at the University of Bucharest",0,1,0,0,1,0,0,0,0,0,0,0,0,0
2177,General Court,Mirela,Stancu,Stancu,Romania,trainer at the National Institute of Magistracy (2007-2018),0,1,0,0,0,0,0,0,1,0,0,0,0,0
2178,General Court,Mirela,Stancu,Stancu,Romania,"Judge at the Court of First Instance, Bucharest (2004-2009)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
2179,General Court,Mirela,Stancu,Stancu,Romania,Judge at the Tribunal of Bucharest (2009-2019),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2180,General Court,Mirela,Stancu,Stancu,Romania,Judge on secondment to the Ministry of Foreign Affairs (2005),0,1,0,0,0,0,1,1,0,1,0,0,0,0
2181,General Court,Mirela,Stancu,Stancu,Romania,Lawyer-administrator at the Court of Justice of the European Union in the Chambers of Judge Toader (2011-2014),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2182,General Court,Mirela,Stancu,Stancu,Romania,"Director for European Affairs, International Relations and Programmes of the Superior Council of Magistracy (2015-2018)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
2183,General Court,Mirela,Stancu,Stancu,Romania,author of numerous publications,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2184,General Court,Mirela,Stancu,Stancu,Romania,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2185,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,"legal studies in the Czech Republic and in Germany (Magister iuris, Charles University, Prague, 1999), Doctor of Laws (University of Hamburg, 2004)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,interpreting qualification for German from the State Language School of Prague (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,"research associate in the Commercial, Maritime, and Business Law Department at the University of Hamburg",0,1,0,0,1,0,0,0,0,0,0,0,0,0
2188,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,successful in a competition of the European institutions for Czech lawyers (2004),0,0,1,0,0,0,0,0,0,0,0,0,0,0
2189,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,"official in the Library, Research and Documentation Directorate-General of the Court of Justice of the European Union (2004-2019)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
2190,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,aide to the Director-General (2010-2016),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2191,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,Legal Secretary at the Court of Justice of the European Union in the Chambers of Judge Berger (2017-2018),0,1,0,1,0,0,0,1,0,0,0,0,0,0
2192,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,lecturer in EU law at the Austrian Federal Academy of Public Administration in Vienna,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2193,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,regular appearances at the biennial German-Czech Law Festival,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2194,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,"author of several publications, in particular in the areas of EU law and comparative law",0,1,0,0,1,0,0,0,0,0,0,0,0,0
2195,General Court,Petra,Škvařilová-Pelzl,Skvarilova-Pelzl,Czech Republic,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2196,General Court,Iko,Nõmm,Nomm,Estonia,Doctor of Laws of the University of Tartu (2013),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,General Court,Iko,Nõmm,Nomm,Estonia,"Adviser to the Court of Appeal, Tallinn (2001-2002)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
2198,General Court,Iko,Nõmm,Nomm,Estonia,"trainee judge at the Court of First Instance, Harju (2002)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
2199,General Court,Iko,Nõmm,Nomm,Estonia,"Judge at the Court of First Instance, Harju (2002-2007)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
2200,General Court,Iko,Nõmm,Nomm,Estonia,"Judge at the Court of Appeal, Tallinn (2007-2019)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
2201,General Court,Iko,Nõmm,Nomm,Estonia,trainee judge at the Supreme Court of Estonia (2015-2016),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2202,General Court,Iko,Nõmm,Nomm,Estonia,national judge seconded to the Court of Justice of the European Union (2017-2018),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2203,General Court,Iko,Nõmm,Nomm,Estonia,lecturer at the University of Tartu (2014-2019),0,1,0,0,1,0,0,0,0,0,0,0,0,0
2204,General Court,Iko,Nõmm,Nomm,Estonia,teacher at the Supreme Court of Estonia (2015-2019),0,1,0,0,1,0,0,0,0,0,0,0,0,0
2205,General Court,Iko,Nõmm,Nomm,Estonia,trainer at the Estonian Bar Association (2015-2019),0,1,0,0,0,0,0,0,1,0,0,0,0,0
2206,General Court,Iko,Nõmm,Nomm,Estonia,member of the Judge Assessment Commission (2018-2019),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2207,General Court,Iko,Nõmm,Nomm,Estonia,member of the Professional Suitability Assessment Committee of the Estonian Bar (2015-2019),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2208,General Court,Iko,Nõmm,Nomm,Estonia,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2209,General Court,Gabriele,Steinfatt,Steinfatt,Germany,studies in Saarbrücken and Strasbourg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,General Court,Gabriele,Steinfatt,Steinfatt,Germany,"law degree from the Robert Schuman University of Strasbourg (master’s degree in private law and certificate in European law, 2000)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,General Court,Gabriele,Steinfatt,Steinfatt,Germany,State examinations in Saarbrücken (2002 and 2005),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2212,General Court,Gabriele,Steinfatt,Steinfatt,Germany,postgraduate studies at the Institute of European Studies of Saarland University (2002-2003),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,General Court,Gabriele,Steinfatt,Steinfatt,Germany,Doctor of Laws of Saarland University (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,General Court,Gabriele,Steinfatt,Steinfatt,Germany,"Judge at the Administrative Court, Bremen (2005-2018)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
2215,General Court,Gabriele,Steinfatt,Steinfatt,Germany,"Judge at the Higher Administrative Court, Bremen (2018-2019)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
2216,General Court,Gabriele,Steinfatt,Steinfatt,Germany,member of the Disciplinary Appeals Court for Judges (2018-2019),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2217,General Court,Gabriele,Steinfatt,Steinfatt,Germany,alternate member of the Disciplinary Appeals Court for Engineers (2018-2019),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2218,General Court,Gabriele,Steinfatt,Steinfatt,Germany,lecturer at Saarland University and the University of Bremen,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2219,General Court,Gabriele,Steinfatt,Steinfatt,Germany,"author of several legal publications, in particular on European law",0,1,0,0,1,0,0,0,0,0,0,0,0,0
2220,General Court,Gabriele,Steinfatt,Steinfatt,Germany,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2221,General Court,Rimvydas,Norkus,Norkus,Lithuania,master’s degree in law from the University of Vilnius (2001),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,General Court,Rimvydas,Norkus,Norkus,Lithuania,Doctor of Laws of Mykolas Romeris University (2005),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,General Court,Rimvydas,Norkus,Norkus,Lithuania,studies at the Swiss Institute of Comparative Law (Institut suisse de droit comparé (ISDC)) and at the universities of Bonn and Vilnius (2002-2006),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,General Court,Rimvydas,Norkus,Norkus,Lithuania,Law clerk at the Court of Appeal of Lithuania (1999-2000),0,1,0,1,0,0,0,1,0,0,0,0,0,0
2225,General Court,Rimvydas,Norkus,Norkus,Lithuania,Adviser to the President of the Court of Appeal of Lithuania (2000-2003),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2226,General Court,Rimvydas,Norkus,Norkus,Lithuania,Director of the Judicial Practice Department of the Supreme Administrative Court of Lithuania (2003-2009),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2227,General Court,Rimvydas,Norkus,Norkus,Lithuania,Lawyer-linguist at the European Parliament (2009-2010),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2228,General Court,Rimvydas,Norkus,Norkus,Lithuania,Director of the Legal Research Department of the Supreme Court of Lithuania (2010-2012),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2229,General Court,Rimvydas,Norkus,Norkus,Lithuania,Judge at the Court of Appeal of Lithuania (2012-2013),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2230,General Court,Rimvydas,Norkus,Norkus,Lithuania,Judge at the Supreme Court of Lithuania (2013-2014),0,1,0,0,0,0,1,0,0,0,1,0,0,0
2231,General Court,Rimvydas,Norkus,Norkus,Lithuania,President of the Supreme Court of Lithuania (2014-2019),0,1,0,0,0,0,1,0,0,0,1,0,0,0
2232,General Court,Rimvydas,Norkus,Norkus,Lithuania,Professor at the Institute of Private Law at Mykolas Romeris University (2012-2019),0,1,0,0,1,0,0,0,0,0,0,0,0,0
2233,General Court,Rimvydas,Norkus,Norkus,Lithuania,Associate Professor at Mykolas Romeris University (2007-2008),0,1,0,0,1,0,0,0,0,0,0,0,0,0
2234,General Court,Rimvydas,Norkus,Norkus,Lithuania,President of the Judicial Council of Lithuania (2016-2018),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2235,General Court,Rimvydas,Norkus,Norkus,Lithuania,author of numerous publications,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2236,General Court,Rimvydas,Norkus,Norkus,Lithuania,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2237,General Court,Tamara,Perišin,Perisin,Croatia,graduated in law from the University of Zagreb (2002),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,General Court,Tamara,Perišin,Perisin,Croatia,Master of Laws of the University of Oxford (2003),1,0,0,0,0,0,0,0,0,0,0,0,0,1
2239,General Court,Tamara,Perišin,Perisin,Croatia,Doctor of Laws of the University of Zagreb (2007),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,General Court,Tamara,Perišin,Perisin,Croatia,Fulbright scholar at Georgetown University and at the University of Michigan (2005-2006),1,0,0,0,0,0,0,0,0,0,0,0,0,1
2241,General Court,Tamara,Perišin,Perisin,Croatia,course in the scholarship of teaching and learning at the Central European University (2007-2008),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,General Court,Tamara,Perišin,Perisin,Croatia,"researcher at the Asser Institute (2004), at the Max Planck Institute (2007-2008) and at Harvard Law School (2014)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
2243,General Court,Tamara,Perišin,Perisin,Croatia,called to the Croatian Bar (2009),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2244,General Court,Tamara,Perišin,Perisin,Croatia,"Professor of EU Law, holder of a Jean Monnet Chair and coordinator of the Jean Monnet Centre of Excellence at the University of Zagreb (2002-2019)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
2245,General Court,Tamara,Perišin,Perisin,Croatia,Visiting Professor at Harvard University (2015-2016),0,1,0,0,1,0,0,0,0,0,0,0,0,1
2246,General Court,Tamara,Perišin,Perisin,Croatia,member of the negotiating team for the accession of Croatia to the European Union (2005-2011),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2247,General Court,Tamara,Perišin,Perisin,Croatia,responsible for providing training on EU law to officials and diplomats at the National Institute of Public Administration and at the Diplomatic Academy of the Ministry of Foreign and European Affairs (2011-2012),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2248,General Court,Tamara,Perišin,Perisin,Croatia,responsible for providing training on EU law to judges and prosecutors at the Judicial Academy and at Zagreb Municipal Court (2012-2013),0,1,0,0,1,0,0,0,0,0,0,0,0,0
2249,General Court,Tamara,Perišin,Perisin,Croatia,responsible for providing training on EU law for the Croatian Bar Association (2015),0,1,0,0,0,0,0,0,1,0,0,0,0,0
2250,General Court,Tamara,Perišin,Perisin,Croatia,Special Adviser to the Ministry of Science and Education (2017-2019),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2251,General Court,Tamara,Perišin,Perisin,Croatia,editor-in-chief of a journal on EU law,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2252,General Court,Tamara,Perišin,Perisin,Croatia,author of numerous publications,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2253,General Court,Tamara,Perišin,Perisin,Croatia,Judge at the General Court since 26 September 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2254,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,degree in law and master's degree in political economy at the University of Coimbra,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,Doctor in International Economics (University of Paris I - Panthéon Sorbonne),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,"compulsory military service performed in the Ministry for the Navy (Justice Department, 1969-72)",0,1,0,0,0,0,0,0,1,0,0,0,0,0
2257,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,Professor at the Catholic University and the New University of Lisbon,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2258,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,"formerly Professor at the University of Coimbra and at Lusíada University, Lisbon (Director of the Institute for European Studies)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
2259,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,"Member of the Portuguese Government (1980-83): State Secretary for Home Affairs, State Secretary in the Prime Minister's Office and State Secretary for European Affairs",0,1,0,0,0,0,0,1,0,0,0,0,0,0
2260,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,"Deputy in the Portuguese Parliament, Vice-President of the Christian-Democrat Group",0,1,0,0,0,1,0,0,0,0,0,0,0,0
2261,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,Advocate General at the Court of Justice (1986-88),0,1,0,0,0,0,1,0,0,0,0,1,0,0
2262,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,President of the Court of First Instance of the European Communities (1989-95),0,1,0,0,0,0,1,0,0,0,0,1,0,0
2263,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,"lawyer at the Lisbon bar, specialising in European and competition law (1996-2012)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
2264,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,member of the Working Party on the Future of the European Communities' Court System - ‘Due Group' (2000),0,1,0,0,0,0,0,0,1,0,0,0,0,0
2265,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,Chairman of the Disciplinary Board of the European Commission (2003-07),0,1,0,0,0,0,0,1,0,0,0,0,0,0
2266,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,President of the Portuguese Association of European Law (since 1999),0,1,0,0,0,0,0,0,1,0,0,0,0,0
2267,General Court,José Luis,da Cruz Vilaça,da Cruz Vilaca,Portugal,Judge at the Court of Justice from 8 October 2012 to 8 October 2018,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2268,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Barrister,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2269,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Senior Counsel,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2270,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Specialist in constitutional and commercial law,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2271,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Judge at the High Court,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2272,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Chairman of the General Council of the Bar of Ireland,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2273,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Bencher of King's Inns,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2274,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Chairman of the Educational Committee Council of King's Inns,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2275,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,Judge at the Court of first Instance from 25 September 1989 to 10 January 1996,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2276,General Court,Donal Patrick Michael,Barrington,Barrington,Ireland,died on 3 January 2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2277,General Court,Antonio,Saggio,Saggio,Italy,"Judge, Naples District Court",0,1,0,0,0,0,1,0,0,1,0,0,0,0
2278,General Court,Antonio,Saggio,Saggio,Italy,"Adviser to the Court of Appeal, Rome, and subsequently the Court of Cassation",0,1,0,0,0,0,0,1,0,0,0,0,0,0
2279,General Court,Antonio,Saggio,Saggio,Italy,attached to the Ufficio Legislativo del Ministerio di Grazia e Giustizia,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2280,General Court,Antonio,Saggio,Saggio,Italy,Chairman of the General Committee in the Diplomatic Conference which adopted the Lugano Convention,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2281,General Court,Antonio,Saggio,Saggio,Italy,Legal Secretary to the Italian Advocate General at the Court of Justice,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2282,General Court,Antonio,Saggio,Saggio,Italy,"Professor at the Scuola Superiore della Pubblica Amministrazione, Rome",0,1,0,0,1,0,0,0,0,0,0,0,0,0
2283,General Court,Antonio,Saggio,Saggio,Italy,Judge at the Court of First Instance from 25 September 1989 to 17 September 1995,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2284,General Court,Antonio,Saggio,Saggio,Italy,President of the Court of First Instance from 18 September 1995 to 4 March 1998,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2285,General Court,Antonio,Saggio,Saggio,Italy,Advocate General at the Court of Justice from 5 March 1998 to 6 October 2000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2286,General Court,Antonio,Saggio,Saggio,Italy,died on 26 January 2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2287,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,David Alexander Ogilvy Edward Born on 14 November 1934,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2288,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,British national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2289,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,Advocate (Scotland),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2290,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,Queen's Counsel (Scotland),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2291,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,"Clerk, and subsequently Treasurer, of the Faculty of Advocates",0,1,0,0,0,0,0,0,1,0,0,0,0,0
2292,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,President of the Consultative Committee of the Bars and Law Societies of the European Community,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2293,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,"Salvesen Professor of European Institutions and Director of the Europa Institute, University of Edinburgh",0,1,0,0,1,0,0,0,0,0,0,0,0,1
2294,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,Special Adviser to the House of Lords Select Committee on the European Communities,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2295,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,"Honorary Bencher, Gray's Inn, London",0,1,0,1,0,0,0,0,0,0,0,0,0,0
2296,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,Judge at the Court of First Instance from 25 September 1989 to 9 March 1992,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2297,General Court,David Alexander Ogilvy,Edward,Edward,United Kingdom,Judge at the Court of Justice from 10 March 1992 to 7 January 2004,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2298,General Court,Heinrich,Kirschner,Kirschner,Germany,"Magistrate, Land Nordrhein-Westfalen, Official at the Ministry of Justice (Department of Community Law and Human Rights)",0,1,0,0,0,0,1,1,0,1,0,0,0,0
2299,General Court,Heinrich,Kirschner,Kirschner,Germany,Assistant in the officie of the Danish member of the Commission and subsequently penalties in the Federal Ministry of Justice,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2300,General Court,Heinrich,Kirschner,Kirschner,Germany,"Principal of the Minister's Officie, final post",0,1,0,0,0,0,0,1,0,0,0,0,0,0
2301,General Court,Heinrich,Kirschner,Kirschner,Germany,Director (Ministerialdirigent) of an under-department dealing with criminal law,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2302,General Court,Heinrich,Kirschner,Kirschner,Germany,Judge at the Court of First Instance from 25 September 1989 to 6 February 1997,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2303,General Court,Christos,Yeraris,Yeraris,Greece,Greek national,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2304,General Court,Christos,Yeraris,Yeraris,Greece,Member of the Simvoulio tis Epikratias (Council of State) and subsequently State Counsellor,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2305,General Court,Christos,Yeraris,Yeraris,Greece,Member of the Anotato Idiko Dikastirio (Superior Special Court) and of the Dikastiria Simaton (Trade Mark Courts),0,1,0,0,0,0,1,0,0,1,0,0,0,0
2306,General Court,Christos,Yeraris,Yeraris,Greece,Adviser to the Government on the application of Community law,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2307,General Court,Christos,Yeraris,Yeraris,Greece,Professor of Community Law at the National School of Public Administration and the Adult Education Institute,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2308,General Court,Christos,Yeraris,Yeraris,Greece,Judge at the Court of First Instance from 25 September 1989 to 18 September 1992,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2309,General Court,Romain,Schintgen,Schintgen,Luxembourg,university studies in the Faculties of Law and Economics at Montpellier and Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,General Court,Romain,Schintgen,Schintgen,Luxembourg,Doctor of Laws (1964),1,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,General Court,Romain,Schintgen,Schintgen,Luxembourg,Lawyer (1964),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2312,General Court,Romain,Schintgen,Schintgen,Luxembourg,Lawyer-advocate (1967),0,1,0,1,0,0,0,0,0,0,0,0,0,0
2313,General Court,Romain,Schintgen,Schintgen,Luxembourg,General Administrator at the Ministry of Labour and Social Security,0,1,0,0,0,0,0,1,0,0,0,0,0,0
